Date,Tweet_id,Username,Tweet,no_of_replies,no_of_retweets,no_oflikes
2021-11-24 08:04:17+00:00,1.46342E+18,NcGeehan,"The CEO of FIFA World Cup Qatar 2022 LLC to Swedish journalist @oloflundh  ""You could be creating some false impressions in their [your viewers'] mind. That's something that I would take very very seriously."" https://t.co/U5ZUqnhuwg",1,16,46
2021-11-24 08:03:15+00:00,1.46342E+18,evrageraud,"FIFA world cup playoffs 
Michael Ngadeu-Ngadjui ""Cameroon is a great football nation.  We are giants in Africa. We know how to win big games"" the Gent man was guest on Canal+ Talent D'Afrique. https://t.co/bP1Pc03aBj",0,3,7
2021-11-24 07:43:23+00:00,1.46341E+18,officialmars__,i’m watching these fifa world cup films and damn man 🔥🥺,0,0,0
2021-11-24 07:27:53+00:00,1.46341E+18,McpaulGp,@MbalulaFikile @McPaul …To add more F1 comes weeks before…Check  the revenue generated by…Prac1…Prac2…Prac3…Quali…there will be permanent employment and seasonal employment…what did FIFA World Cup do…I can’t see it…The Racing Engineer Mcpaul-Do-Com,0,0,0
2021-11-24 07:23:29+00:00,1.46341E+18,McpaulGp,@MbalulaFikile Mbangs…listen we need to get formula one to SA…it was a stupid idea for President Mbheki to reject F1 offer and go for FIFA World Cup…formula one come here every year…check the spin-offs there after…tourism…Hola @Mcpaul-Dot-Com,1,1,2
2021-11-24 07:21:02+00:00,1.46341E+18,Fifa2018_news,Hisense celebrates the FIFA World Cup 2022™ One Year to Go with 'Too Big To Miss' campaign https://t.co/uotLHVWWFg,0,0,0
2021-11-24 07:16:56+00:00,1.46341E+18,Bigmozel,"at a cost of 600 million, u.s. Dollars, in Prospect to be one of the 10 standard stadiums to host the FIFA World Cup of 2010.

It was built in place for a former stadium with the same name which was condemned in 2007.

The stadium was 18,000 seats Before being demolished. https://t.co/lr3UrFNsAM",1,4,23
2021-11-24 07:16:24+00:00,1.46341E+18,Bigmozel,"8. Mbombela stadium. South Africa. 

Among the best stadiums in Afrika, the mbombela stadium was setup because of the need for the then 2010 FIFA World Cup in South Africa, which is one of the most phenomenal of them.",1,4,12
2021-11-24 07:16:12+00:00,1.46341E+18,Bigmozel,"Football has always been the most fascinating sports that entices the entire African continent as a whole.

 The 2010 FIFA World Cup hosted in South Africa has been endorsed to be one of the most prestigious and respected championships in the world, in it's best kind.",1,3,13
2021-11-24 07:15:09+00:00,1.46341E+18,KieranMaguire,"Moving to a World Cup every two years and an expanded FIFA World Club Cup could cost leagues and UEFA £6.75bn a season in lower broadcast rights 

https://t.co/p070MdsKAK",4,6,16
2021-11-24 07:05:52+00:00,1.4634E+18,Ntlatsi2,"@HermanMashaba Remember the 2010 FIFA World Cup message; ""It is here"" E fitlhile nako!",0,0,0
2021-11-24 07:03:46+00:00,1.4634E+18,saikatdey105,"@Cristiano 👑🐐

The 2022 FIFA World Cup will be my last. 🥺 https://t.co/esmysWCBA7",0,0,0
2021-11-24 06:55:59+00:00,1.4634E+18,bojanmustur,"Imagine Qatar before the FIFA World Cup Qatar 2022
Marmi Festival 2021
Sealine Desert, State of Qatar
.
https://t.co/VsHozzcqzX
https://t.co/NA3hSVgLR8
https://t.co/bbLODD1DPr
© 2021 Bojan Mustur https://t.co/xnZpTamzmV",0,0,0
2021-11-24 06:12:11+00:00,1.46339E+18,hmalchev,#Adidas #CocaCola #Hyundai #VISA #Budweiser #McDonalds - please read this article about the #FIFA World Cup in #Qatar.  https://t.co/UgHLoB2Fqo,0,0,0
2021-11-24 06:00:00+00:00,1.46339E+18,sportanddev,"As a legacy of the 2022 FIFA World Cup, @GA4good wants to ensure that football reaches the most marginalised in the world - we are delighted that they have joined our campaign to reshape the future of sport and development!

https://t.co/KKExN1cmp7 https://t.co/adycvObn6n",0,3,7
2021-11-24 05:51:33+00:00,1.46338E+18,Sam_Hibbins,@VicIndyMovement Only on the basis that state of origin football returns and takes its rightful place alongside the Olympics &amp; FIFA World Cup as a leading international sporting event.,1,0,1
2021-11-24 05:36:44+00:00,1.46338E+18,iamkennethchan,"""Vancouver’s not dead yet, but a once-in-a-lifetime chance to host the men’s FIFA World Cup is in jeopardy."" 

What's the holdup for supporting our battered tourism industry and giving ourselves a morale boost? @jjhorgan @melaniejmark

https://t.co/lXtKZ3QPro",2,6,33
2021-11-24 05:27:33+00:00,1.46338E+18,bpbest,"This is unacceptable! @H_ekeland &amp; Lokman Ghorbani were arrested in Qatar. They covered the one year mark before the FIFA World Cup 2022 for @NRK_Sport @NRKno #PressFreedom 
 https://t.co/gh06ZkFITK",1,31,52
2021-11-24 04:33:16+00:00,1.46337E+18,TheBruneian,"2/3 FIFA World Cup Qatar 2022 emblem and the ancient timekeeping tool of the hourglass, both reflecting the interconnected nature of the event. 

The structure is designed to be seen from any angle and reflect the view of the city skyline behind it. #TheBruneianNews",1,0,0
2021-11-24 04:07:50+00:00,1.46336E+18,khayam8,Just imagine winning a competition to go and watch Qatar 2022 FIFA World Cup in those beautiful Stadiums 🏟 👌🔥 https://t.co/gVjCLQSQV6,0,0,5
2021-11-24 04:03:21+00:00,1.46336E+18,BookMyShowID,BookMyShow is appointed as Exclusive Sales Agent of MATCH Hospitality in Indonesia for the sale of the FIFA World Cup Qatar 2022™ Official Hospitality Programme.,1,0,0
2021-11-24 03:57:14+00:00,1.46336E+18,TonyMarinaro,"U take 20,000 seat Stade Saputo &amp; upgrade it to 45,000 seats (Fifa World Cup requirement) U do that by adding 10 modulars of 2500 seats. https://t.co/xZE2yWf2d4 after WorldCup those 10 stadiums of 2500 seats r installed throughout the province for multi sport. Great investment 😉",4,9,43
2021-11-24 03:39:12+00:00,1.46335E+18,football_roos,"@benmackey @aleaguemen @aleaguewomen @NBL @SuperRugby Re the 2022 FIFA World Cup qualification inter-confederation play-offs involving New Zealand, by September 2021 the OFC felt it was ""not possible at this time to organise a qualifying competition within the Oceania region"" and now planned to stage it in Qatar in March 2022.",0,0,0
2021-11-24 03:29:50+00:00,1.46335E+18,BlueCornLlama,"In the finals of 2026 Fifa World Cup, Brazil will beat Belgium and Neymar scored 4 goals. Alex  Lam idea",0,0,3
2021-11-24 03:29:02+00:00,1.46335E+18,Veritas_KW,"The big problem I see having a VIP season at the back end of next year, will be that it will face two major roadblocks: one being a FTA airing of the 2022 ICC T20 World Cup (being played in Australia), and the 2022 FIFA World Cup (in Qatar, with earliest games 9pm AEDT)

#BBAUvip",1,0,0
2021-11-24 03:15:43+00:00,1.46335E+18,AltOutcome,Canada   loses their bid for a FIFA World Cup in 2041,0,0,0
2021-11-24 03:05:04+00:00,1.46334E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/keQ0pyQL9n,0,2,2
2021-11-24 02:39:14+00:00,1.46334E+18,trencherd,"@NBCSportsSoccer the linked article cites a 2014 report from the ""former CIA officer's"" company that is presented as proof of surveillance efforts to secure the winning bid to host the 2022 men's FIFA World Cup which was awarded to Qatar in 2010... 🤔",0,0,1
2021-11-24 02:30:45+00:00,1.46333E+18,yungjoshi,"The 🐐. La Pulga 🐜 
Messi. 2018 Panini Instant FIFA World Cup #118 /297 Argentina

$20

See pinned tweet for payment &amp; shipping details 
#TSSS https://t.co/A5Z9HGtVqU",1,1,2
2021-11-24 01:17:44+00:00,1.46332E+18,auntyfudge,"A year out from the FIFA World Cup, scrutiny on Qatar’s human rights record is growing https://t.co/yHhXitfZoz via @@SBSNews",0,0,0
2021-11-24 00:51:03+00:00,1.46331E+18,KyleWOrton,"The ex-CIA officer and his ""Global Risk Advisors"" company helped Qatar - with really quite aggressive espionage methods - win the FIFA World Cup bid for 2022 against the United States. https://t.co/EOp3mrMtyP",1,2,2
2021-11-24 00:00:20+00:00,1.4633E+18,RoyalNigerOla,@Sanchooo10 @DMplusJ @ManUtd @ChampionsLeague You're wrong guy. The FIFA World Cup is the best competition in the world.,0,0,0
2021-11-23 23:59:26+00:00,1.4633E+18,RoyalNigerOla,"The FIFA World Cup is the best competition in world football.
Please, be guided.",0,0,0
2021-11-23 23:46:57+00:00,1.46329E+18,E_Xavier_55,"@iletdadogsout @AlexisB_04 @GOATNANDES1 @FCBarcelona @RonaldAraujo939 Shut up, your selection is from Concashit and doesn't even plays the FIFA World cup Lmao",1,0,1
2021-11-23 23:39:52+00:00,1.46329E+18,OGP93,"Norwegian journalists released after being arrested for 2 days in Qatar. They were there to write about all the sides of the FIFA world cup. This is one of the reasons why I did a boicot of the #QatarGP
and why we should boicot #SaudiGP 1/2
https://t.co/Y1zcw3ETmV",1,0,0
2021-11-23 23:27:06+00:00,1.46329E+18,FormulaZeus,"They were truthful with the government, who knew their goal was to show the full picture of the situation in Qatar.

Adding a needed reminder that 6500 immigrant workers have died since it was decided that Qatar would host the FIFA World Cup next year. 
(3/4)",1,0,0
2021-11-23 23:24:38+00:00,1.46329E+18,astroaph,"which country would you like to visit? — Qatar, bc of the fifa world cup  https://t.co/KuhO7SLtJA",0,0,0
2021-11-23 23:20:00+00:00,1.46329E+18,TVBEurope,"With just under a year until kick-off, Gravity Media and Belden have joined forces to deliver broadcast infrastructure solutions for the stadiums that will host the FIFA World Cup 2022.

https://t.co/UndxpoJmTz",0,0,0
2021-11-23 23:15:48+00:00,1.46329E+18,AltOutcome,Canada   loses their bid for a FIFA World Cup in 2039,0,0,0
2021-11-23 23:01:35+00:00,1.46328E+18,nobby15,"A year out from the FIFA World Cup, scrutiny on Qatar’s human rights record is growing https://t.co/F4C5mWIoXR via @@SBSNews",0,0,0
2021-11-23 22:57:07+00:00,1.46328E+18,MarveNgwenya,@SaddickAdams Africa should win the club world Cup and fifa world cup with a black African manager if you want Africans to be recognised globally for football management.,0,0,1
2021-11-23 22:25:28+00:00,1.46327E+18,objustivity,At this point the Three Lions must know the starting eleven for the FIFA World Cup must come from the Chelsea team!💙💙,0,1,1
2021-11-23 21:00:05+00:00,1.46325E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/KkVqgJoRAe,0,0,0
2021-11-23 20:45:39+00:00,1.46325E+18,gbusinessline,Lionel Messi’s Argentina qualify for FIFA World Cup 2022 despite plot with Brazil https://t.co/jGJ2vmBvU9,0,0,0
2021-11-23 20:29:47+00:00,1.46324E+18,itvmedia,"We have more live sport than ever on ITV over the next few years, the FA Cup is back, plus Women's football &amp; rubgy, and the FIFA World Cup 2022. We couldn't be more excited! #ITVPalooza 🏈 ⚽️ 🎯 🏇 https://t.co/teCREJXYNF",0,1,6
2021-11-23 20:25:25+00:00,1.46324E+18,theGbengaOG,@sanisegunkabir Grammys not FIFA World Cup 💀,1,0,0
2021-11-23 20:22:20+00:00,1.46324E+18,__A2RD__,"@Devilman118 @1Tonyx25 @18albertomp We won it all!!!
Du du du du du 
Including 3 champions league 
20 EFL titles
12 FA Cup 
5 English league cup
1 fifa world club 
1 europa 
Do you want me to keep going?

SIUUU",1,0,1
2021-11-23 20:20:17+00:00,1.46324E+18,PressRelease_cc,2022 FIFA World Cup in Qatar: Who Made the Cut? https://t.co/CK6lzQL6vU,0,0,0
2021-11-23 20:17:09+00:00,1.46324E+18,ABNewswire,2022 FIFA World Cup in Qatar: Who Made the Cut? https://t.co/o49oMHIzxB #India #NewsCurrentAffairs #Sports #Technology #US,0,0,0
2021-11-23 20:05:03+00:00,1.46324E+18,No_ContextFIFA,Under what murky circumstances does an elected host of the FIFA World Cup need to employ an ex-CIA spy?,0,0,0
2021-11-23 20:01:35+00:00,1.46324E+18,freedomunitedHQ,"Can Qatar reshape its image on the back of the 2022 FIFA World Cup?

""I walked those labour camps. There's no doubt that workers were victims of modern slavery. They were dependent on one other person for everything in their life. That's slavery.

https://t.co/4voNttGnm0",0,3,3
2021-11-23 19:59:04+00:00,1.46324E+18,JEON7UK,i was just looking into all these new fifa world cup stadiums that qatar got and god damn i desperately want bts or justin to come here in qatar AND GIVE US THOSE STADIUM CONCERTS,0,1,3
2021-11-23 19:57:24+00:00,1.46324E+18,RajaArsalanKhan,"@SakaiMark @BrentToderian Moreover, mass transit is one of the basic requirements for holding FIFA World Cup/ Euro matches in any city. The Americans and the Chinese can't be a role model in any aspect of life",0,0,1
2021-11-23 19:51:31+00:00,1.46323E+18,Yaasiiiiii,Lifetime unforgettable experience with FIFA World Cup trophy🏆                                 Thank you Qatar Airways😍 @ Qatar Airways https://t.co/r5AZrdbZK9,0,0,1
2021-11-23 19:31:44+00:00,1.46323E+18,worldcupdallas,🤩 @ATTStadium sure knows how to dress up! ⬅️ Reminiscing from our FIFA World Cup site visit in October. #Dallas2026 https://t.co/xyvG7QLpbD,0,2,14
2021-11-23 19:29:54+00:00,1.46323E+18,LeftAtOrion,"#bbcfootball Maybe he should have moved?. But, Premier League,FA cup, EFL cup, Europa League. Plus, PFA team of the year multiple times, save of the season multiple times, players player of the year multiple times, golden glove, fifa world 11 and so on....hardly unacknowledged?.",0,0,0
2021-11-23 18:55:43+00:00,1.46322E+18,EventsFoundry,"Last week we had the privilege of working with Explore Edmonton to showcase #yeg to FIFA, Canada Soccer and the 2026 FIFA World Cup bid committee – and Foundry is excited to be part of it!

#yegsports #commonwealthstadium #fifa #worldcup #soccer #teamcanada #canadavsmexico https://t.co/6l2yn9Yp3m",1,0,8
2021-11-23 18:46:04+00:00,1.46322E+18,huhndragon,"@samoyedcoin @svarun91 Happy Birthday on behalf of 47,420 Samo holders! Cannot wait to place a bet for 2022 FIFA World Cup on @BetDEXLabs",0,0,2
2021-11-23 18:19:35+00:00,1.46321E+18,RijuSen25814772,India qualify fifa world cup.,0,0,2
2021-11-23 18:17:08+00:00,1.46321E+18,GA4good,"With one year to go until the FIFA World Cup Qatar 2022™️ kicks off, we’d like to highlight the significant progress we’ve made, locally in our home of Qatar, towards creating lasting human and social legacies through extensive programming such as:",1,1,3
2021-11-23 18:07:13+00:00,1.46321E+18,UruguayFootENG,"1954 - Uruguay practice during the FIFA World Cup in Switzerland 🇨🇭 where La Celeste reached the semi finals

Pictured: Oscar Miguez, Juan Hohberg, Roque Maspoli https://t.co/1bs842uFwt",1,4,18
2021-11-23 18:00:11+00:00,1.46321E+18,PlayFT365,"Making his senior international debut in 1985, Carlos Valderrama won 111 caps for Colombia. Valderrama went on to score over 10 goals and represented his nation at the 1990,94 and 1998 FIFA World Cup and the 1987,89,91,93 and 1995 Copa América before retiring in 1998. Legend! https://t.co/oACeJlCW3v",0,0,0
2021-11-23 17:43:02+00:00,1.4632E+18,a_a_belal,@Hamashe_ @julietbawuah So the fifa world cup is a small tournament as well?,0,0,0
2021-11-23 17:19:41+00:00,1.4632E+18,AnyPollApp,World Cup host Qatar used ex-CIA officer to spy on FIFA... https://t.co/c31y2kSG7D #world #cup #host #qatar #used #ex-cia #officer #to #spy #on #fifa,0,0,0
2021-11-23 17:15:21+00:00,1.46319E+18,BoostradioOne,#NowPlaying We Are One (Ole Ola) [The Official 2014 Fifa World Cup Song] by Pitbull feat. Jennifer Lopez &amp; Claudia Leittehttps://listen.samcloud.com/w/70025/Booster-radio https://t.co/b827o0zEMQ,0,0,0
2021-11-23 17:10:49+00:00,1.46319E+18,Afcnxrwich,Booman Lowkey got that fifa World Cup 2010 vibe…,0,0,0
2021-11-23 17:10:24+00:00,1.46319E+18,Hisense_IND,"The World’s biggest sporting event is just a year away. And one thing you can definitely do is get a great deal on a Hisense TV and avail 5-year warranty for a limited period. Just find the hashtag #find1121 and get set for the Fifa World Cup 2022!
#Hisense #WorldCup #Qatar2022 https://t.co/AsZh1U88BU",1,7,27
2021-11-23 16:47:33+00:00,1.46319E+18,ASIFCR75,@vp1817 Messi skills dikhata bhut isilea accha lgta hoga. Ronaldo ye sab apni young age me krta tha 2014 15 tak. Full 90 dekhna ho to I'll recommend you to start with Fifa World Cup next year. Usme hype aur level of entertainment alag hi hota,0,0,1
2021-11-23 16:44:02+00:00,1.46319E+18,TheNewsCaravan,2022 FIFA World Cup countdown clock unveiled in Doha https://t.co/v4U6SkC1Xx,0,0,0
2021-11-23 16:31:09+00:00,1.46318E+18,TechNews24h,Hublot Starts the Clock - One Year to go Until the FIFA World Cup Qatar 2022 Begins https://t.co/xwQTlW7rwi https://t.co/wXYd5TsETY,0,0,1
2021-11-23 16:24:46+00:00,1.46318E+18,ababytino,@theseeker484 El Salvador’s military launched an attack on Honduras leading up to a FIFA World Cup and the conflict only ended with an OAS intervention.,0,0,1
2021-11-23 16:22:14+00:00,1.46318E+18,riches_unruly,Qatar Fifa world cup 2022 challenge is on https://t.co/M8czl2zCse,0,0,0
2021-11-23 16:06:42+00:00,1.46318E+18,GulfTimes_QATAR,This workshop came within the framework of the ministry’s efforts to implement and adopt best practices in preparation for Qatar’s hosting of the FIFA World Cup Qatar 2022.  https://t.co/kh7BxJXeN1,0,0,1
2021-11-23 16:04:53+00:00,1.46318E+18,MistaWahome,"Department of African Football playoffs for the 2022 FIFA World Cup will be one off matches and played at neutral venues. 
The only neutral venues known by the body once known as CAF are Morocco and Qatar.",1,2,2
2021-11-23 15:54:15+00:00,1.46317E+18,rishitzu,"I won’t be able to watch the FIFA World Cup 2022. 
 https://t.co/nOB8QXn2jH",0,0,1
2021-11-23 15:46:48+00:00,1.46317E+18,STGC2021,"On 21 November 2022, the first FIFA World Cup™️ in the Middle East and the Arab world will begin as the world’s best national teams meet in Qatar 🇶🇦

Who else is looking forward to the upcoming Qatar World Cup? ⚽️🔥

#STGC2021 #qatar #qatar2022 #worldcup #worldcup2022 https://t.co/ArQbBww2Fx",0,0,0
2021-11-23 15:46:18+00:00,1.46317E+18,Soccer_Stats,"@spikedonline @kennygibo23 The spotlight has very much been on Qatar ever since the day they won the bidding rights for the 2022 FIFA World Cup.

Because of this, huge changes have been made in the treatment of Foreign Workers which might not have been the case otherwise.",7,0,0
2021-11-23 15:42:33+00:00,1.46317E+18,spshoot,The FIFA World Cup is one year away and bookmakers will write billions of dollars in betting handle. @JBBFootball⁩ explains how sportsbooks set odds on the most popular sporting event. ⁦@FOXSoccer⁩  https://t.co/q9gdZKa0wM,0,3,7
2021-11-23 15:40:06+00:00,1.46317E+18,AsmJesseGabriel,"Thank you @FIFAWorldCup @FIFAcom for visiting LA this weekend to see why #LA2026 is the best place to host the FIFA World Cup! My colleagues and I in the CA Legislature have joined together to enthusiastically support this choice. Read more ⤵️
@LASEC @LAGalaxy @LAFC https://t.co/ZEKWEPtak7",5,7,32
2021-11-23 15:38:44+00:00,1.46317E+18,Greenmtcintl,"It's one year to go until FIFA World Cup Qatar 2022™. The stage is set, and Qatar is ready. Are you? 👀

Video credit: Road to 2022

#QatarEvents #FIFAWorldCup #Qatar2022 #SeeYouInQatar https://t.co/Pwp0kddffo via @FacebookWatch",0,0,0
2021-11-23 15:19:40+00:00,1.46317E+18,Reliablesasa1,2022 FIFA World Cup countdown clock unveiled in Doha https://t.co/jnka2eMD85,0,0,0
2021-11-23 15:08:05+00:00,1.46316E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/qscjNGUMCm,0,0,0
2021-11-23 15:00:17+00:00,1.46316E+18,SmartCoLtd,I would love to watch the Fifa world cup live! https://t.co/flTJITcT9B,0,1,0
2021-11-23 14:51:57+00:00,1.46316E+18,PortuGoal1,"@TheOnlyFredo ""The draw to determine the final European encounters in the FIFA World Cup Qatar 2022 preliminary competition will be held in Zurich, Switzerland on Friday 26 November 2021 at 17:00 CET"" https://t.co/YAIAluk5MQ",0,0,4
2021-11-23 14:46:50+00:00,1.46316E+18,TheNewsMedia2,2022 FIFA World Cup host Qatar used exCIA officer to spy on FIFA https://t.co/M0re0g8YMU,0,0,0
2021-11-23 14:35:16+00:00,1.46315E+18,elianbonvini,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix) https://t.co/SLoZeqSG4B a través de @YouTube,0,0,1
2021-11-23 14:18:19+00:00,1.46315E+18,Algeria_FC,"🇩🇿 Algeria's qualification path to the 1986 FIFA World Cup:

First round: Bye
🇦🇴 Angola 0-0 2-3 Algeria 🇩🇿
🇩🇿 Algeria 2-0 1-0 Zambia 🇿🇲
🇹🇳 Tunisia 1-4 0-3 Algeria 🇩🇿

5 wins, 1 draw, 0 losses

🇩🇿 Top scorers: Djamel Menad (4), Rabah Madjer (3), Tedj Bensaoula (2) https://t.co/HiueeZZI5i",2,2,58
2021-11-23 14:07:53+00:00,1.46315E+18,BTC365OFFICIAL,"The draw for the ⚽️ UEFA World Cup 2022 ⚽️ play-offs will be held on November 27, 2021.

It will be held at FIFA headquarters in Zurich, Switzerland.

Are you ready for FIFA World Cup 2022❓ Start practising your prediction skills at BTC365‼

#BTC365 #FIFA #UEFA #sportsbook https://t.co/cfCLv1QptZ",0,1,3
2021-11-23 14:07:06+00:00,1.46315E+18,Algeria_FC,"🇩🇿 Algeria's qualification path to the 1982 FIFA World Cup:

🇸🇱 Sierra Leone 2-2 1-3 Algeria 🇩🇿
🇩🇿 Algeria 2-0 1-1 Sudan 🇸🇩 
🇩🇿 Algeria 4-0 0-1 Niger 🇳🇪
🇩🇿 Algeria 2-0 2-1 Nigeria 🇳🇬

5 wins, 2 draws, 1 loss
Top scorers: Lakhdar Belloumi (5), Tedj Bensaoula (3), Rabah Madjer (3) https://t.co/G388oOYvTH",4,2,58
2021-11-23 14:00:03+00:00,1.46315E+18,HisenseSports,"Are you ready to have friends over for the FIFA World Cup 2022? ⚽️

There’s still plenty of time! Don’t miss out on the great deals and keep your home fresh 🌸 with Hisense Pureflat Fridge！

#Find1121 | #TooBigToMiss | #WorldCup | #Qatar2022 https://t.co/D0UK7VPgdN",1,2,7
2021-11-23 13:56:39+00:00,1.46314E+18,QatarEmb_KL,"During the meeting, H.E. presented the latest preparations of the State of #Qatar in organizing an exceptional edition of the FIFA World Cup 2022, with the launch of the One Year To Go Countdown Clock of the event.",0,0,0
2021-11-23 13:55:45+00:00,1.46314E+18,dendone29,How is Canada allowed to play a fifa world cup qualification on Turf? @NeilSpyBarnett,0,0,0
2021-11-23 13:48:44+00:00,1.46314E+18,ayishatu_,"Time for Human Rights and FIFA World Cup in Qatar 🇶🇦 by Andreas Graf, Head of Human Rights and Anti-Discrimination 

#HumanRights #AIPSYoungReporters #HappySports https://t.co/A3Ru9NO1bi",0,0,5
2021-11-23 13:46:07+00:00,1.46314E+18,GhanaTalksRadio,"FIFA, world soccer's governing body, wrapped up site visits to potential venues for the 2026 World Cup to be co-hosted by the United States, Canada and Mexico with a stop in Toronto, saying a decision on cities can be expected in April •• READ MORE: https://t.co/RVrRysSw4q https://t.co/DzJX4vxDgU",0,0,0
2021-11-23 13:46:04+00:00,1.46314E+18,theonlylexys,"@errolbsk Per ur analogy, den africa should've had de highest number of teams at de fifa world cup but dats not de case. So what do u mean???",0,0,0
2021-11-23 13:40:07+00:00,1.46314E+18,EMABiztalk,Fifa world cup is amazing bf4a1917-85fb-4c16-ae41-d253b5bc75cc,0,0,0
2021-11-23 13:39:53+00:00,1.46314E+18,EMABiztalk,Fifa world cup is amazing 25229494-93de-4d66-8321-94ca2239a7e4,0,0,0
2021-11-23 13:38:45+00:00,1.46314E+18,flashbrosales,2022 FIFA World Cup host Qatar used exCIA officer to spy on FIFA https://t.co/t9sU3Ocby4,0,0,0
2021-11-23 13:23:06+00:00,1.46314E+18,RedWingFang_8K,FiFa World Cup Official Anthem (2002) https://t.co/bFW0UYYgNE @YouTubeより,0,0,0
2021-11-23 13:21:59+00:00,1.46314E+18,snowxafterxdark,I told him that we will also watch the FIFA World Cup next year together 💔. He was very excited. His passing away was a complete shocker and broke away our entire family. I cried at his funeral and still get very distraught when I remember him.,1,0,52
2021-11-23 13:16:57+00:00,1.46313E+18,DerekRRowland,Ontario offers the world in one province and is ready to welcome the world if chosen to host the 2026 FIFA World  Cup,0,2,6
2021-11-23 12:31:25+00:00,1.46312E+18,roman0168,Hublot Starts the Clock – One Year to go Until the FIFA World Cup Qatar 2022(TM) Begins https://t.co/Va1mnTvyeS,0,0,0
2021-11-23 12:30:10+00:00,1.46312E+18,MiddleEastMnt,WATCH #VIDEO Qatar begins countdown to FIFA World Cup 2022 https://t.co/rYFv2ITzAa,0,1,1
2021-11-23 12:08:25+00:00,1.46312E+18,CWMiddleEast,"Alex Hanna wraps up the discussion on #LeadersinConstruction #Qatar #onlineconference 
""For FIFA World Cup 2022, Qatar has promised that the event will be connected and green,"" Alex Hanna, @KhatibandAlami",0,0,0
2021-11-23 11:58:27+00:00,1.46311E+18,AirlineSupplier,Coveted Winner’s Trophy Flies Above all FIFA World Cup Qatar 2022™ Stadiums During a Special Qatar Airways Fly-by https://t.co/U4RhigFzBK #fifaworldcupqatar2022 #fifaworldcup #Qatar2022 #QatarAirways #AirlineNews https://t.co/bS5ZOQhzka,0,0,0
2021-11-23 11:50:57+00:00,1.46311E+18,TheNewsMedia2,2022 FIFA World Cup host Qatar used exCIA officer to spy on FIFA https://t.co/vGOZM2etWE,0,0,0
2021-11-23 11:47:57+00:00,1.46311E+18,kintuwachelsea,"Qatar announces completion of 7th tournament for the FIFA World Cup 2022™️ 
Stadium 974 is located close to Doha Port.

Africa we still lack engineers who can see structures before their eyes  https://t.co/BozHwx6yw9",0,2,13
2021-11-23 11:45:57+00:00,1.46311E+18,melovillareal,Hublot Starts the Clock – One Year to go Until the FIFA World Cup Qatar 2022(TM) Begins https://t.co/wDoFuihexG,0,0,0
2021-11-23 11:43:27+00:00,1.46311E+18,lgtcaptial,Hublot Starts the Clock - One Year to go Until the FIFA World Cup Qatar 2022™ Begins - Yahoo Finance,0,0,0
2021-11-23 11:42:53+00:00,1.46311E+18,illegal_mark,"@Letter_to_Jack I swear, until I watched this, never knew he was this dope.
Aside a couple of FIFA world cup goals, I had never really seen a profile on him.
Man is a legend.
Probably the best to ever do it.",0,0,0
2021-11-23 11:40:02+00:00,1.46311E+18,MiddleEastMnt,#WATCH #VIDEO #Qatar begins countdown to FIFA World Cup 2022 https://t.co/rYFv2ITzAa,0,0,0
2021-11-23 11:39:36+00:00,1.46311E+18,alkass_digital,"Qatar more ready to host a FIFA World Cup than any nation in history: Infantino #FIFA #FIFAWorldCupQatar2022 #Qatar2022 #Qatar 

Read more: https://t.co/QQz6TIBjAw",0,0,0
2021-11-23 11:37:58+00:00,1.46311E+18,aGooner,"@THEChrisKessell 

Yep. Cities in N America are hosting FIFA World Cup games, but FIFA are running the show first hand.",1,0,1
2021-11-23 11:25:27+00:00,1.46311E+18,Bobby_AxelrodZA,@sarkodie @ASAMOAH_GYAN3 @ASAMOAH_GYAN3 the African legend. The face of the 2010 FIFA world cup,0,0,0
2021-11-23 11:18:26+00:00,1.4631E+18,AltOutcome,Britain   loses their bid for a FIFA World Cup in 2026,0,0,0
2021-11-23 11:18:19+00:00,1.4631E+18,HeadlinesOT,Hublot Starts the Clock – One Year to go Until the FIFA World Cup Qatar 2022(TM) Begins https://t.co/lfVnFHfbX0,0,0,0
2021-11-23 11:09:58+00:00,1.4631E+18,TheNewsMedia2,2022 FIFA World Cup host Qatar used exCIA officer to spy on FIFA https://t.co/UoUbtMfgbQ,0,0,0
2021-11-23 11:05:34+00:00,1.4631E+18,FernandoLongoOZ,"A year out from the FIFA World Cup, scrutiny on Qatar’s human rights record is growing https://t.co/gto4b0Hkco via @@SBSNews",0,0,1
